qname	qlen	start1	end1	strand	tname	tlen	start2	end2	n_match	length	mapq	identity
1	30427671	8238634	8239688	+	1	30427671	22165044	22165799	129	1058	0	12.19281663516068
1	30427671	20329467	20330567	-	1	30427671	20329467	20330567	74	1100	0	6.7272727272727275
1	30427671	15504738	15504812	-	1	30427671	14260884	14260958	74	74	0	100.0
1	30427671	14835324	14836933	-	1	30427671	14701111	14702720	76	1611	0	4.717566728739913
1	30427671	21271816	21271890	+	1	30427671	5380918	5380992	74	74	0	100.0
1	30427671	21383127	21384768	-	1	30427671	21383127	21384768	76	1644	0	4.622871046228711
1	30427671	14449389	14451216	+	1	30427671	15476013	15477944	95	1932	0	4.917184265010352
1	30427671	29908472	29908628	-	1	30427671	5581574	5581730	74	156	0	47.43589743589743
1	30427671	22958767	22959440	-	1	30427671	22908203	22908870	76	673	0	11.292719167904904
1	30427671	29320435	29320534	+	1	30427671	22621913	22622012	74	99	0	74.74747474747475
1	30427671	14835859	14836933	-	1	30427671	14694906	14695980	76	1077	0	7.056638811513463
1	30427671	14694906	14695980	-	1	30427671	14835859	14836933	76	1077	0	7.056638811513463
1	30427671	21217145	21217305	-	1	30427671	21217145	21217305	76	162	0	46.913580246913575
1	30427671	14206454	14206749	-	1	30427671	13676960	13677260	76	300	0	25.333333333333336
1	30427671	14260884	14260958	-	1	30427671	15504738	15504812	74	74	0	100.0
1	30427671	27117678	27118125	-	1	30427671	22775930	22776373	76	448	0	16.964285714285715
1	30427671	14476669	14476832	+	1	30427671	15846225	15846390	75	165	0	45.45454545454545
1	30427671	15200596	15201079	-	1	30427671	15277182	15277724	100	583	0	17.152658662092623
1	30427671	14341060	14341218	-	1	30427671	13920791	13920949	74	158	0	46.835443037974684
1	30427671	14476669	14476832	+	1	30427671	15821850	15822015	75	165	0	45.45454545454545
1	30427671	22165044	22165799	+	1	30427671	8238634	8239688	129	1058	0	12.19281663516068
1	30427671	23214365	23214501	+	1	30427671	19062648	19062785	78	137	0	56.934306569343065
1	30427671	14365201	14365324	+	1	30427671	14475631	14475754	90	123	0	73.17073170731707
1	30427671	4583148	4583500	-	1	30427671	16400506	16400851	79	358	0	22.067039106145252
1	30427671	22270372	22270522	-	1	30427671	27434250	27434400	74	150	0	49.333333333333336
1	30427671	19062648	19062785	+	1	30427671	23214365	23214501	78	137	0	56.934306569343065
1	30427671	14381705	14382718	+	1	30427671	15624541	15625548	76	1013	0	7.502467917077986
1	30427671	20172220	20172673	+	1	30427671	20559783	20560182	85	453	0	18.76379690949227
1	30427671	14451237	14451398	-	1	30427671	13920791	13920952	74	161	0	45.962732919254655
1	30427671	16378206	16378408	-	1	30427671	16114334	16114537	74	203	0	36.45320197044335
1	30427671	15771144	15771622	-	1	30427671	15817585	15818057	76	478	0	15.899581589958158
1	30427671	16521102	16521508	-	1	30427671	14814592	14814992	76	406	0	18.7192118226601
1	30427671	15143619	15143896	+	1	30427671	15360603	15360885	76	282	0	26.95035460992908
1	30427671	14711397	14712204	-	1	30427671	14657546	14658227	96	807	0	11.895910780669144
1	30427671	4112184	4112362	+	1	30427671	13906206	13906381	91	178	0	51.12359550561798
1	30427671	13941724	13942126	+	1	30427671	16521102	16521508	76	407	0	18.67321867321867
1	30427671	14814592	14814992	-	1	30427671	16521102	16521508	76	406	0	18.7192118226601
1	30427671	8489971	8490189	+	1	30427671	19466715	19466944	80	229	0	34.93449781659388
1	30427671	24486987	24487061	-	1	30427671	21268798	21268872	74	74	0	100.0
1	30427671	26880732	26880890	-	1	30427671	13313752	13313911	74	159	0	46.540880503144656
1	30427671	16406758	16407198	+	1	30427671	14661740	14662180	76	442	0	17.194570135746606
1	30427671	16406758	16407198	+	1	30427671	14746669	14747109	76	442	0	17.194570135746606
1	30427671	15083712	15085753	-	1	30427671	14509514	14511353	114	2051	0	5.558264261335934
1	30427671	21883838	21883912	-	1	30427671	21268798	21268872	74	74	0	100.0
1	30427671	14461203	14461573	-	1	30427671	14107154	14107524	76	372	0	20.43010752688172
1	30427671	28785567	28785651	+	1	30427671	28504837	28504921	74	84	0	88.09523809523809
1	30427671	14835324	14836547	-	1	30427671	14704359	14705582	76	1226	0	6.199021207177815
1	30427671	21271816	21271890	+	1	30427671	27393396	27393470	74	74	0	100.0
1	30427671	16400832	16400991	+	1	30427671	13313752	13313911	74	159	0	46.540880503144656
1	30427671	13768485	13768749	-	1	30427671	15161283	15161547	74	264	0	28.030303030303028
1	30427671	12639936	12640168	-	1	30427671	12626149	12626382	74	233	0	31.759656652360512
1	30427671	14713225	14713351	-	1	30427671	14823229	14823355	73	126	0	57.936507936507944
1	30427671	2939414	2939487	-	1	30427671	6995282	6995355	73	73	0	100.0
1	30427671	29348408	29348602	+	1	30427671	7826922	7827116	73	194	0	37.628865979381445
1	30427671	15594450	15594574	+	1	30427671	13597999	13598123	73	124	0	58.87096774193549
1	30427671	21918682	21918880	-	1	30427671	20205458	20205644	76	198	0	38.38383838383838
1	30427671	15104547	15104682	+	1	30427671	15231444	15231579	87	135	0	64.44444444444444
1	30427671	18287224	18287385	-	1	30427671	8374946	8375119	76	173	0	43.93063583815029
1	30427671	15697569	15697759	+	1	30427671	12848329	12848510	76	190	0	40.0
1	30427671	27788974	27789047	+	1	30427671	28184523	28184596	73	73	0	100.0
1	30427671	21462853	21462979	+	1	30427671	17507060	17507186	73	126	0	57.936507936507944
1	30427671	19943747	19944182	+	1	30427671	8239037	8239530	97	524	0	18.51145038167939
1	30427671	15484865	15485080	+	1	30427671	14060279	14060495	73	216	0	33.7962962962963
1	30427671	540490	540866	+	1	30427671	13495482	13495868	77	389	0	19.794344473007712
1	30427671	515494	515567	-	1	30427671	909809	909882	73	73	0	100.0
1	30427671	13862980	13863229	+	1	30427671	15445258	15445509	73	251	0	29.08366533864542
1	30427671	15536216	15536302	+	1	30427671	14260899	14260985	73	86	0	84.88372093023256
1	30427671	15594450	15594916	+	1	30427671	16050020	16050496	76	476	0	15.966386554621847
1	30427671	15097071	15097337	+	1	30427671	15396680	15396946	73	266	0	27.44360902255639
1	30427671	14695599	14697402	+	1	30427671	15019575	15021368	76	1803	0	4.215196894065446
1	30427671	13017002	13017337	-	1	30427671	23174175	23174525	77	351	0	21.937321937321936
1	30427671	14488462	14488678	-	1	30427671	15484865	15485080	73	216	0	33.7962962962963
1	30427671	11298555	11299178	-	1	30427671	7833471	7834085	76	624	0	12.179487179487179
1	30427671	17184137	17184795	-	1	30427671	17645774	17646453	78	679	0	11.487481590574374
1	30427671	8374946	8375119	-	1	30427671	18287224	18287385	76	173	0	43.93063583815029
1	30427671	8189964	8190454	-	1	30427671	18804629	18805109	77	493	0	15.618661257606492
1	30427671	15693840	15694137	+	1	30427671	12848378	12848669	77	300	0	25.666666666666664
1	30427671	15809025	15809525	+	1	30427671	13883624	13884117	79	504	0	15.674603174603174
1	30427671	13401351	13401545	+	1	30427671	15585417	15585610	73	194	0	37.628865979381445
1	30427671	16325448	16325677	-	1	30427671	25963024	25963252	76	229	0	33.18777292576419
1	30427671	15396680	15396946	+	1	30427671	15097071	15097337	73	266	0	27.44360902255639
1	30427671	15424091	15424393	+	1	30427671	15279539	15279895	100	356	0	28.08988764044944
1	30427671	7826922	7827116	+	1	30427671	29348408	29348602	73	194	0	37.628865979381445
1	30427671	14507354	14507483	-	1	30427671	14489099	14489229	73	130	0	56.15384615384615
1	30427671	8115338	8115674	+	1	30427671	23174175	23174525	77	351	0	21.937321937321936
1	30427671	28184523	28184596	+	1	30427671	27788974	27789047	73	73	0	100.0
1	30427671	14060279	14060495	-	1	30427671	13863056	13863271	73	216	0	33.7962962962963
1	30427671	24645519	24645964	-	1	30427671	13495525	13495988	79	463	0	17.062634989200866
1	30427671	2587337	2587623	+	1	30427671	23125242	23125485	82	286	0	28.671328671328673
1	30427671	15019575	15021368	+	1	30427671	14695599	14697402	76	1803	0	4.215196894065446
1	30427671	22450049	22450163	-	1	30427671	25963024	25963138	76	114	0	66.66666666666666
1	30427671	21918437	21918752	+	1	30427671	22192010	22192337	76	327	0	23.24159021406728
1	30427671	14411659	14412055	-	1	30427671	14059999	14060399	80	410	0	19.51219512195122
1	30427671	14489099	14489229	-	1	30427671	14507354	14507483	73	130	0	56.15384615384615
1	30427671	11019484	11019985	+	1	30427671	16930026	16930534	76	508	0	14.960629921259844
1	30427671	16930026	16930534	+	1	30427671	11019484	11019985	76	508	0	14.960629921259844
1	30427671	13811007	13811245	+	1	30427671	20205458	20205683	76	238	0	31.932773109243694
1	30427671	4770396	4770586	+	1	30427671	2986611	2986813	76	202	0	37.62376237623762
1	30427671	13597999	13598123	+	1	30427671	15594450	15594574	73	124	0	58.87096774193549
1	30427671	16791134	16791263	-	1	30427671	19240779	19240908	73	129	0	56.58914728682171
1	30427671	12848378	12848669	+	1	30427671	15693840	15694137	77	300	0	25.666666666666664
1	30427671	23174175	23174525	+	1	30427671	8115338	8115674	77	351	0	21.937321937321936
1	30427671	16050020	16050496	+	1	30427671	15594450	15594916	76	476	0	15.966386554621847
1	30427671	26881052	26881209	-	1	30427671	9384226	9384384	79	169	0	46.74556213017752
1	30427671	909809	909882	+	1	30427671	25932075	25932148	73	73	0	100.0
1	30427671	15090101	15090314	+	1	30427671	15389431	15389643	73	213	0	34.27230046948357
1	30427671	14411659	14411967	-	1	30427671	14433512	14433832	76	320	0	23.75
1	30427671	17502350	17502627	-	1	30427671	10852804	10853081	73	277	0	26.353790613718413
1	30427671	12240526	12240698	-	1	30427671	4770483	4770643	76	172	0	44.18604651162791
1	30427671	14107870	14107985	+	1	30427671	15849364	15849476	74	115	0	64.34782608695652
1	30427671	18804629	18805109	-	1	30427671	8189964	8190454	77	493	0	15.618661257606492
1	30427671	15457063	15457278	+	1	30427671	14060279	14060495	73	216	0	33.7962962962963
1	30427671	20205458	20205644	-	1	30427671	21918682	21918880	76	198	0	38.38383838383838
1	30427671	15231444	15231579	+	1	30427671	15104547	15104682	87	135	0	64.44444444444444
1	30427671	14366006	14366402	-	1	30427671	14059999	14060399	80	410	0	19.51219512195122
1	30427671	14433512	14433832	-	1	30427671	14366006	14366314	76	320	0	23.75
1	30427671	2986611	2986813	+	1	30427671	4770396	4770586	76	202	0	37.62376237623762
1	30427671	23174175	23174525	-	1	30427671	13017002	13017337	77	351	0	21.937321937321936
1	30427671	22192010	22192337	+	1	30427671	21918437	21918752	76	327	0	23.24159021406728
1	30427671	15231444	15231579	+	1	30427671	15108457	15108592	87	135	0	64.44444444444444
1	30427671	22908316	22908720	-	1	30427671	23130832	23131240	74	408	0	18.137254901960784
1	30427671	12563832	12564073	+	1	30427671	8489955	8490186	76	241	0	31.535269709543567
1	30427671	16591071	16591177	+	1	30427671	11408245	11408351	76	106	0	71.69811320754717
1	30427671	15484865	15485080	-	1	30427671	14488462	14488678	73	216	0	33.7962962962963
1	30427671	5437246	5437692	+	1	30427671	20559944	20560220	102	446	0	22.869955156950674
1	30427671	19768562	19769025	+	1	30427671	12328142	12328453	99	463	0	21.382289416846653
1	30427671	17507060	17507186	+	1	30427671	21462853	21462979	73	126	0	57.936507936507944
1	30427671	24948104	24948273	+	1	30427671	4525172	4525332	76	170	0	44.70588235294118
1	30427671	15518416	15519359	-	1	30427671	14506534	14507523	82	989	0	8.291203235591507
1	30427671	15849364	15849476	+	1	30427671	14107870	14107985	74	115	0	64.34782608695652
1	30427671	14502904	14503000	-	1	30427671	15450690	15450810	96	120	0	80.0
1	30427671	12848329	12848510	+	1	30427671	15717814	15718004	76	190	0	40.0
1	30427671	20205458	20205683	+	1	30427671	13811007	13811245	76	238	0	31.932773109243694
1	30427671	14725286	14725426	-	1	30427671	14660922	14661062	73	140	0	52.142857142857146
1	30427671	14260884	14260985	-	1	30427671	13712316	13712417	73	101	0	72.27722772277228
1	30427671	25932075	25932148	-	1	30427671	515494	515567	73	73	0	100.0
1	30427671	14502242	14502614	+	1	30427671	14249749	14250121	73	372	0	19.623655913978492
1	30427671	15352763	15352999	+	1	30427671	15105045	15105281	73	236	0	30.93220338983051
1	30427671	14366006	14366314	-	1	30427671	14433512	14433832	76	320	0	23.75
1	30427671	25932075	25932148	+	1	30427671	909809	909882	73	73	0	100.0
1	30427671	13863056	13863271	-	1	30427671	14060279	14060495	73	216	0	33.7962962962963
1	30427671	17605779	17606096	-	1	30427671	3497791	3498121	76	330	0	23.03030303030303
1	30427671	12614796	12615097	-	1	30427671	19404258	19404559	73	301	0	24.25249169435216
1	30427671	15125123	15125611	+	1	30427671	15291520	15292010	74	490	0	15.10204081632653
1	30427671	15105045	15105281	+	1	30427671	15352763	15352999	73	236	0	30.93220338983051
1	30427671	8239037	8239530	+	1	30427671	19943747	19944182	97	524	0	18.51145038167939
1	30427671	23125242	23125485	+	1	30427671	2587337	2587623	82	286	0	28.671328671328673
1	30427671	515494	515567	-	1	30427671	25932075	25932148	73	73	0	100.0
1	30427671	20489006	20489909	-	1	30427671	18301374	18302357	90	983	0	9.155645981688707
1	30427671	19063229	19063564	+	1	30427671	23174175	23174525	77	352	0	21.875
1	30427671	14660902	14661056	-	1	30427671	14726886	14727040	86	154	0	55.84415584415584
1	30427671	12848329	12848510	+	1	30427671	15697569	15697759	76	190	0	40.0
1	30427671	24718618	24718909	-	1	30427671	540561	540835	77	292	0	26.36986301369863
1	30427671	9866780	9867186	-	1	30427671	16806380	16806797	76	417	0	18.225419664268586
1	30427671	14260899	14260985	+	1	30427671	15536216	15536302	73	86	0	84.88372093023256
1	30427671	4525172	4525332	+	1	30427671	24948104	24948273	76	170	0	44.70588235294118
1	30427671	14060279	14060495	+	1	30427671	15457063	15457278	73	216	0	33.7962962962963
1	30427671	5701197	5701444	-	1	30427671	16815758	16815994	76	247	0	30.76923076923077
1	30427671	19240779	19240908	-	1	30427671	16791134	16791263	73	129	0	56.58914728682171
1	30427671	15389431	15389643	+	1	30427671	15090101	15090314	73	213	0	34.27230046948357
1	30427671	15939865	15940067	+	1	30427671	19062720	19062922	73	202	0	36.13861386138614
1	30427671	23174175	23174525	+	1	30427671	19063229	19063564	77	352	0	21.875
1	30427671	16341003	16341181	+	1	30427671	6234830	6235009	73	179	0	40.78212290502793
1	30427671	5899386	5899546	+	1	30427671	11803739	11803885	77	160	0	48.125
1	30427671	14059999	14060399	-	1	30427671	14366006	14366402	80	410	0	19.51219512195122
1	30427671	14660902	14661056	-	1	30427671	14729433	14729587	86	154	0	55.84415584415584
1	30427671	17645774	17646453	-	1	30427671	17184137	17184795	78	679	0	11.487481590574374
1	30427671	15074779	15074876	+	1	30427671	14262046	14262143	73	97	0	75.25773195876289
1	30427671	13495525	13495988	-	1	30427671	24645519	24645964	79	463	0	17.062634989200866
1	30427671	3497791	3498121	-	1	30427671	17605779	17606096	76	330	0	23.03030303030303
1	30427671	15457063	15457278	-	1	30427671	14488462	14488678	73	216	0	33.7962962962963
1	30427671	12183507	12183796	-	1	30427671	11174403	11174703	76	300	0	25.333333333333336
1	30427671	13567341	13567893	+	1	30427671	6236852	6237377	80	554	0	14.440433212996389
1	30427671	14249749	14250121	+	1	30427671	14502242	14502614	73	372	0	19.623655913978492
1	30427671	6236852	6237377	+	1	30427671	13567341	13567893	80	554	0	14.440433212996389
1	30427671	16815758	16815994	-	1	30427671	5701197	5701444	76	247	0	30.76923076923077
1	30427671	14823889	14824160	-	1	30427671	14745013	14745283	73	271	0	26.937269372693727
1	30427671	11803739	11803885	+	1	30427671	5899386	5899546	77	160	0	48.125
1	30427671	12328142	12328453	+	1	30427671	19768562	19769025	99	463	0	21.382289416846653
1	30427671	13230681	13230937	+	1	30427671	15615720	15615940	81	256	0	31.640625
1	30427671	23130832	23131240	-	1	30427671	22908316	22908720	74	408	0	18.137254901960784
1	30427671	19404258	19404559	-	1	30427671	12614796	12615097	73	301	0	24.25249169435216
1	30427671	909809	909882	-	1	30427671	515494	515567	73	73	0	100.0
1	30427671	14745013	14745283	-	1	30427671	14823889	14824160	73	271	0	26.937269372693727
1	30427671	14059999	14060399	-	1	30427671	14411659	14412055	80	410	0	19.51219512195122
1	30427671	14433512	14433832	-	1	30427671	14411659	14411967	76	320	0	23.75
1	30427671	15279539	15279895	+	1	30427671	15424091	15424393	100	356	0	28.08988764044944
1	30427671	29774813	29775004	-	1	30427671	3762293	3762468	77	191	0	40.31413612565445
1	30427671	11408245	11408351	+	1	30427671	16591071	16591177	76	106	0	71.69811320754717
1	30427671	9384226	9384384	-	1	30427671	26881052	26881209	79	169	0	46.74556213017752
1	30427671	20559944	20560220	+	1	30427671	5437246	5437692	102	446	0	22.869955156950674
1	30427671	16806380	16806797	-	1	30427671	9866780	9867186	76	417	0	18.225419664268586
1	30427671	15487194	15487597	+	1	30427671	16521102	16521508	76	409	0	18.581907090464547
1	30427671	15445258	15445509	+	1	30427671	13862980	13863229	73	251	0	29.08366533864542
1	30427671	11174403	11174703	-	1	30427671	12183507	12183796	76	300	0	25.333333333333336
1	30427671	14060279	14060495	+	1	30427671	15484865	15485080	73	216	0	33.7962962962963
1	30427671	14823229	14823355	-	1	30427671	14713225	14713351	73	126	0	57.936507936507944
1	30427671	15585417	15585610	+	1	30427671	13401351	13401545	73	194	0	37.628865979381445
1	30427671	18301374	18302357	-	1	30427671	20489006	20489909	90	983	0	9.155645981688707
1	30427671	540561	540835	-	1	30427671	24718618	24718909	77	292	0	26.36986301369863
1	30427671	14660902	14661056	-	1	30427671	14725292	14725446	86	154	0	55.84415584415584
1	30427671	13883624	13884117	+	1	30427671	15809025	15809525	79	504	0	15.674603174603174
1	30427671	13495482	13495868	+	1	30427671	540490	540866	77	389	0	19.794344473007712
1	30427671	10852804	10853081	-	1	30427671	17502350	17502627	73	277	0	26.353790613718413
1	30427671	14262046	14262143	+	1	30427671	15074779	15074876	73	97	0	75.25773195876289
1	30427671	14725286	14725562	-	1	30427671	14681104	14681379	89	276	0	32.2463768115942
1	30427671	15717814	15718004	+	1	30427671	12848329	12848510	76	190	0	40.0
1	30427671	16521102	16521508	+	1	30427671	15487194	15487597	76	409	0	18.581907090464547
1	30427671	15291520	15292010	+	1	30427671	15125123	15125611	74	490	0	15.10204081632653
1	30427671	15108457	15108592	+	1	30427671	15231444	15231579	87	135	0	64.44444444444444
1	30427671	3762293	3762468	-	1	30427671	29774813	29775004	77	191	0	40.31413612565445
